timestamp_utc,agent_name,rule_id,rule_level,rule_description,rule_groups,rs_origen,audit_exe,audit_cwd,audit_key,audit_type,audit_file,audit_dir,syscheck_path
2026-09-25T20:31:17.099Z,victima-linux,80791,3,Audit: Deleted: /run/user/1000/systemd/units/invocation:dbus.socket.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd,/,audit-wazuh-w,SYSCALL,/run/user/1000/systemd/units/invocation:dbus.socket,/run/user/1000/systemd/units/,
2026-09-25T20:31:17.099Z,victima-linux,80791,3,Audit: Deleted: /run/systemd/users/.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-logind,/,audit-wazuh-w,SYSCALL,/run/systemd/users/,/run/systemd/users/,
2026-09-25T20:31:17.102Z,victima-linux,80792,3,Audit: Command: /usr/lib/systemd/systemd-executor.,audit|audit_command,RS2,/usr/lib/systemd/systemd-executor,/,audit-wazuh-c,SYSCALL,/proc/self/fd/9,,
2026-09-25T20:31:17.104Z,victima-linux,80792,3,Audit: Command: /usr/bin/systemctl.,audit|audit_command,RS2,/usr/bin/systemctl,/home/angel,audit-wazuh-c,SYSCALL,/usr/bin/systemctl,,
2026-09-25T20:31:17.107Z,victima-linux,80792,3,Audit: Command: /usr/lib/systemd/systemd-executor.,audit|audit_command,RS2,/usr/lib/systemd/systemd-executor,/,audit-wazuh-c,SYSCALL,/proc/self/fd/9,,
2026-09-25T20:31:17.109Z,victima-linux,80792,3,Audit: Command: /usr/bin/systemctl.,audit|audit_command,RS2,/usr/bin/systemctl,/home/angel,audit-wazuh-c,SYSCALL,/usr/bin/systemctl,,
2026-09-25T20:31:17.111Z,victima-linux,80791,3,Audit: Deleted: /run/user/1000/systemd/units/invocation:gpg-agent-ssh.socket.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd,/,audit-wazuh-w,SYSCALL,/run/user/1000/systemd/units/invocation:gpg-agent-ssh.socket,/run/user/1000/systemd/units/,
2026-09-25T20:31:17.114Z,victima-linux,80791,3,Audit: Deleted: init.scope.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd,/,audit-wazuh-w,SYSCALL,init.scope,/,
2026-09-25T20:31:17.115Z,victima-linux,80791,3,Audit: Deleted: app-snap\x2duserd\x2dautostart@autostart.service.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd,/,audit-wazuh-w,SYSCALL,app-snap\x2duserd\x2dautostart@autostart.service,/,
2026-09-25T20:31:17.118Z,victima-linux,80791,3,Audit: Deleted: app-snap\x2duserd\x2dautostart@autostart.service.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd,/,audit-wazuh-w,SYSCALL,app-snap\x2duserd\x2dautostart@autostart.service,/,
2026-09-25T20:31:17.120Z,victima-linux,80791,3,Audit: Deleted: app-xdg\x2duser\x2ddirs@autostart.service.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd,/,audit-wazuh-w,SYSCALL,app-xdg\x2duser\x2ddirs@autostart.service,/,
2026-09-25T20:31:17.122Z,victima-linux,80791,3,Audit: Deleted: xdg-desktop-autostart.target.wants.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd,/,audit-wazuh-w,SYSCALL,xdg-desktop-autostart.target.wants,/,
2026-09-25T20:31:17.125Z,victima-linux,80791,3,Audit: Deleted: app-xdg\x2duser\x2ddirs@autostart.service.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd,/,audit-wazuh-w,SYSCALL,app-xdg\x2duser\x2ddirs@autostart.service,/,
2026-09-25T20:31:17.127Z,victima-linux,80791,3,Audit: Deleted: /run/user/1000/systemd/generator.late.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd,/,audit-wazuh-w,SYSCALL,/run/user/1000/systemd/generator.late,/run/user/1000/systemd/,
2026-09-25T20:31:17.132Z,victima-linux,80791,3,Audit: Deleted: /run/systemd/users/.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-logind,/,audit-wazuh-w,SYSCALL,/run/systemd/users/,/run/systemd/users/,
2026-09-25T20:31:17.134Z,victima-linux,80792,3,Audit: Command: /usr/lib/systemd/systemd-executor.,audit|audit_command,RS2,/usr/lib/systemd/systemd-executor,/,audit-wazuh-c,SYSCALL,/proc/self/fd/9,,
2026-09-25T20:31:17.137Z,victima-linux,80791,3,Audit: Deleted: /run/systemd/users/1000.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-logind,/,audit-wazuh-w,SYSCALL,/run/systemd/users/1000,/run/systemd/users/,
2026-09-25T20:31:17.139Z,victima-linux,80792,3,Audit: Command: /usr/lib/systemd/systemd-user-runtime-dir.,audit|audit_command,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-c,SYSCALL,/usr/lib/systemd/systemd-user-runtime-dir,,
2026-09-25T20:31:17.141Z,victima-linux,80791,3,Audit: Deleted: snapd-session-agent.socket.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,snapd-session-agent.socket,/,
2026-09-25T20:31:17.144Z,victima-linux,80791,3,Audit: Deleted: pk-debconf-socket.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,pk-debconf-socket,/,
2026-09-25T20:31:17.151Z,victima-linux,80791,3,Audit: Deleted: S.gpg-agent.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,S.gpg-agent,/,
2026-09-25T20:31:17.151Z,victima-linux,80791,3,Audit: Deleted: S.gpg-agent.ssh.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,S.gpg-agent.ssh,/,
2026-09-25T20:31:17.151Z,victima-linux,80791,3,Audit: Deleted: S.keyboxd.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,S.keyboxd,/,
2026-09-25T20:31:17.153Z,victima-linux,80791,3,Audit: Deleted: S.gpg-agent.extra.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,S.gpg-agent.extra,/,
2026-09-25T20:31:17.156Z,victima-linux,80791,3,Audit: Deleted: S.gpg-agent.browser.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,S.gpg-agent.browser,/,
2026-09-25T20:31:17.158Z,victima-linux,80791,3,Audit: Deleted: S.dirmngr.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,S.dirmngr,/,
2026-09-25T20:31:17.160Z,victima-linux,80791,3,Audit: Deleted: gnupg.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,gnupg,/,
2026-09-25T20:31:17.168Z,victima-linux,80791,3,Audit: Deleted: bus.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,bus,/,
2026-09-25T20:31:17.168Z,victima-linux,80791,3,Audit: Deleted: notify.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,notify,/,
2026-09-25T20:31:17.168Z,victima-linux,80791,3,Audit: Deleted: private.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,private,/,
2026-09-25T20:31:17.170Z,victima-linux,80791,3,Audit: Deleted: units.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,units,/,
2026-09-25T20:31:17.172Z,victima-linux,80791,3,Audit: Deleted: os-release.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,os-release,/,
2026-09-25T20:31:17.180Z,victima-linux,80791,3,Audit: Deleted: .os-release-stage.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,.os-release-stage,/,
2026-09-25T20:31:17.180Z,victima-linux,80791,3,Audit: Deleted: chr.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,chr,/,
2026-09-25T20:31:17.180Z,victima-linux,80791,3,Audit: Deleted: propagate.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,propagate,/,
2026-09-25T20:31:17.183Z,victima-linux,80791,3,Audit: Deleted: sock.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,sock,/,
2026-09-25T20:31:17.185Z,victima-linux,80791,3,Audit: Deleted: fifo.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,fifo,/,
2026-09-25T20:31:17.192Z,victima-linux,80791,3,Audit: Deleted: dir.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,dir,/,
2026-09-25T20:31:17.192Z,victima-linux,80791,3,Audit: Deleted: inaccessible.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,inaccessible,/,
2026-09-25T20:31:17.192Z,victima-linux,80791,3,Audit: Deleted: reg.,audit|audit_watch_delete|audit_watch_write,RS2,/usr/lib/systemd/systemd-user-runtime-dir,/,audit-wazuh-w,SYSCALL,reg,/,
